GEN,reach,cum.phi,cum.phi.se,LCI,UCI,group,release,mean_rel_date,GenRKM,GenLat,GenLon,Region,Survival estimate (SE),reach_num,count,release_site
Caldwell_Park_Rel,0.5,1,0,0,0,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,551.28,40.593826,-122.39836,Upper Sac R,1 (NA),0.5,367,Caldwell_Park_Rel
Blw_Cypress,1,0.975,0.008,0.95,0.99,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,543.9,40.56047,-122.37527,Upper Sac R,0.975 (0.008),1,358,Caldwell_Park_Rel
Blw_ClearCr,2,0.97,0.009,0.95,0.98,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,535.62,40.50188,-122.36192,Upper Sac R,0.97 (0.009),2,356,Caldwell_Park_Rel
BlwCowCr,3,0.965,0.01,0.94,0.98,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,520.69,40.46013,-122.22765,Upper Sac R,0.965 (0.01),3,354,Caldwell_Park_Rel
Battle_Conf,4,0.937,0.013,0.91,0.96,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,507.48,40.35371,-122.17734,Upper Sac R,0.937 (0.013),4,344,Caldwell_Park_Rel
Blw_Paynes_Ck,5,0.861,0.018,0.82,0.89,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,476.27,40.25534,-122.17332,Upper Sac R,0.861 (0.018),5,316,Caldwell_Park_Rel
Altube,6,0.82,0.02,0.78,0.86,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,460.4,40.15348,-122.1887,Upper Sac R,0.82 (0.02),6,301,Caldwell_Park_Rel
Mill_Ck_Conf,7,0.782,0.022,0.74,0.82,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,441.31,40.0327,-122.11987,Upper Sac R,0.782 (0.022),7,286,Caldwell_Park_Rel
Abv_WoodsonBr,8,0.649,0.025,0.6,0.7,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,425.15,39.920094,-122.08446000000001,Upper Sac R,0.649 (0.025),8,238,Caldwell_Park_Rel
GCID_Main,9,0.45,0.027,0.4,0.5,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,405.71,39.79698,-122.04706,Upper Sac R,0.45 (0.027),9,141,Caldwell_Park_Rel
Blw_IrvineFinch,10,0.359,0.025,0.31,0.41,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,394.66,39.73146,-121.97483,Upper Sac R,0.359 (0.025),10,129,Caldwell_Park_Rel
Ord,11,0.188,0.02,0.15,0.23,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,371.65,39.63447,-121.98959,Upper Sac R,0.188 (0.02),11,68,Caldwell_Park_Rel
BlwOrd,12,0.169,0.02,0.13,0.21,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,361.72,39.56548,-122.0018,Upper Sac R,0.169 (0.02),12,61,Caldwell_Park_Rel
Colusa AC3,13,0.134,0.018,0.1,0.17,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,331.15,39.359877499999996,-122.01365999999999,Lower Sac R,0.134 (0.018),13,41,Caldwell_Park_Rel
Colusa AC2,14,0.131,0.018,0.1,0.17,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,318.61,39.28007,-122.01891,Lower Sac R,0.131 (0.018),14,47,Caldwell_Park_Rel
Colusa BC4,15,0.125,0.017,0.1,0.16,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,280.4,39.09362,-121.89405,Lower Sac R,0.125 (0.017),15,44,Caldwell_Park_Rel
AbvTisdale,16,0.123,0.017,0.09,0.16,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,269.23,39.0364,-121.82918,Lower Sac R,0.123 (0.017),16,44,Caldwell_Park_Rel
BlwTisdale,17,0.123,0.017,0.09,0.16,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,261.4,38.98941,-121.80463,Lower Sac R,0.123 (0.017),17,43,Caldwell_Park_Rel
BlwChinaBend,18,0.12,0.017,0.09,0.16,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,240.61,38.88406,-121.81713,Lower Sac R,0.12 (0.017),18,37,Caldwell_Park_Rel
Knights_RST,19,0.117,0.017,0.09,0.16,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,222.05,38.79248,-121.69087,Lower Sac R,0.117 (0.017),19,42,Caldwell_Park_Rel
TowerBridge,20,0.106,0.016,0.08,0.14,1,2020-03-10_Caldwell_Park_Rel,2020-03-10,172,38.5802,-121.508,Lower Sac R,0.106 (0.016),20,38,Caldwell_Park_Rel
