GEN,reach,cum.phi,cum.phi.se,LCI,UCI,group,release,mean_rel_date,GenRKM,GenLat,GenLon,Region,Survival estimate (SE),reach_num,count,release_site
Sutter_Bypass_Rice_Rel,0.5,1,0,0,0,1,2023-02-10_Sutter_Bypass_Rice_Rel,2023-02-10,228.021,38.94364,-121.66482,Sutter Bypass,1 (NA),0.5,99,Sutter_Bypass_Rice_Rel
Benicia,1,0.071,0.026,0.03,0.14,1,2023-02-10_Sutter_Bypass_Rice_Rel,2023-02-10,52.144000000000005,38.0423015,-122.1236,Carquinez Strait,0.071 (0.026),1,7,Sutter_Bypass_Rice_Rel
GoldenGateE,2,0.02,0.014,0,0.08,1,2023-02-10_Sutter_Bypass_Rice_Rel,2023-02-10,1.71,37.82794,-122.46168,SF Bay,0.02 (0.014),2,1,Sutter_Bypass_Rice_Rel
Sutter_Bypass_Rice_Rel,0.5,1,0,0,0,2,2023-03-13_Sutter_Bypass_Rice_Rel,2023-03-13,228.021,38.94364,-121.66482,Sutter Bypass,1 (NA),0.5,101,Sutter_Bypass_Rice_Rel
Benicia,1,0.554,0.049,0.46,0.65,2,2023-03-13_Sutter_Bypass_Rice_Rel,2023-03-13,52.144000000000005,38.0423015,-122.1236,Carquinez Strait,0.554 (0.049),1,56,Sutter_Bypass_Rice_Rel
GoldenGateE,2,0.374,0.056,0.27,0.49,2,2023-03-13_Sutter_Bypass_Rice_Rel,2023-03-13,1.71,37.82794,-122.46168,SF Bay,0.374 (0.056),2,26,Sutter_Bypass_Rice_Rel
