"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"P_30",0.998243,0.999256,0.999867,0.9991671138,0.000458868167287159,NA,1.91125458474954e-06,0.4,57642,0.00325965790172674,0.99998344853256,"P_30",0.999,0.998,1
"P_8",0.849345,0.8733105,0.895616,0.872925983483333,0.0118844457894905,NA,4.84401110626074e-05,0.4,60193,0.00207294486514069,1.00002166152626,"P_8",0.873,0.849,0.896
"P_14",0.864742,0.9615015,0.999999,0.950039820766667,0.0427574113871317,NA,0.000206001778668656,0.5,43081,-0.0075998202917264,0.999982105896328,"P_14",0.95,0.865,1
"P_15",0.723326,0.8386055,0.952687,0.8365531206,0.059205856826305,NA,0.000267862442372015,0.5,48855,-0.00395187821327979,1.00001170351861,"P_15",0.837,0.723,0.953
"P_21",0.995747,0.998512,0.999883,0.9982075487,0.00125948586791298,NA,5.23517158806876e-06,0.4,57879,-0.00209850859313721,0.999998122716018,"P_21",0.998,0.996,1
"P_22",0.99947,0.999819,0.999989,0.99977884365,0.000159910071889992,NA,6.57454045168222e-07,0.4,59159,-0.00323858879929918,1.00000233236013,"P_22",1,0.999,1
"r1_sut",0.0573589,0.08197385,0.109346,0.0827945679233333,0.0134105976722809,NA,5.7830743003974e-05,0.4,53775,0.000425193924761124,0.999992195314244,"r1_sut",0.083,0.057,0.109
"r1_ste",0.0522484,0.07756935,0.104051,0.0780552511833333,0.0133009858039963,NA,5.79934539732577e-05,0.4,52603,-0.00215720757149186,1.00001895106244,"r1_ste",0.078,0.052,0.104
"r1_sac",0.805934,0.8395665,0.870687,0.83915017925,0.0165369915720078,NA,6.79986566437121e-05,0.4,59144,0.00493425902961815,1.0000087370049,"r1_sac",0.839,0.806,0.871
"r2_geo",0.218831,0.259486,0.303013,0.259893357366667,0.0215022160076423,NA,8.81857192067352e-05,0.4,59452,0.00794923635140896,1.0000291961114,"r2_geo",0.26,0.219,0.303
"r2_sac",0.696987,0.740514,0.781169,0.740106642633333,0.0215022160076423,NA,8.81857192067352e-05,0.4,59452,0.00794923635140897,1.0000291961114,"r2_sac",0.74,0.697,0.781
"Auxiliary_D.3_pred[1]",41,61,81,61.6966,10.4117844385222,60,0.0421950399590132,0.4,60887,0.00148073330279485,1.00006024274683,"Auxiliary_D.3_pred[1]",61.697,41,81
"Auxiliary_D.3_pred[2]",42,62,82,62.66495,10.4577729105072,61,0.0425505655230067,0.4,60404,0.000928634850523273,1.0000010980347,"Auxiliary_D.3_pred[2]",62.665,42,82
"Auxiliary_D.3_pred[3]",361,389,414,388.63845,13.7399664498184,391,0.0563182930464769,0.4,59521,-0.00169391084699163,1.00005564390177,"Auxiliary_D.3_pred[3]",388.638,361,414
"GivenDetectionAtD.3_pred[1]",337,364,390,364.23935,13.763143487087,365,0.0564317654627581,0.4,59482,0.00440897397733314,1.0000245247657,"GivenDetectionAtD.3_pred[1]",364.239,337,390
"GivenDetectionAtD.3_pred[2]",21,39,54,39.0645666666667,8.48525178199517,38,0.0346408953415496,0.4,60000,0.00205822376767973,1.00000194772278,"GivenDetectionAtD.3_pred[2]",39.065,21,54
"GivenDetectionAtD.3_pred[3]",18,32,47,32.3525833333333,7.6959289312656,30,0.0318279279589628,0.4,58466,-0.000499388859085218,1.00002438301659,"GivenDetectionAtD.3_pred[3]",32.353,18,47
"GivenDetectionAtD.3_pred[4]",6,13,21,13.5351333333333,4.02318722111535,13,0.016424593052364,0.4,60000,-0.001550505804659,1.00001749942963,"GivenDetectionAtD.3_pred[4]",13.535,6,21
"GivenDetectionAtD.3_pred[5]",25,38,52,38.69765,7.15457575798439,38,0.0292084332219129,0.4,60000,0.00119076859988893,1.00001961174191,"GivenDetectionAtD.3_pred[5]",38.698,25,52
"GivenDetectionAtD.3_pred[6]",1,7,13,7.15746666666667,3.38286293617053,6,0.0138104801056519,0.4,60000,0.00303712738272756,1.00003611599827,"GivenDetectionAtD.3_pred[6]",7.157,1,13
"GivenDetectionAtD.3_pred[7]",7,17,29,17.95325,5.88120233567779,18,0.0239691241447291,0.4,60204,0.00422881300870934,1.00000416522033,"GivenDetectionAtD.3_pred[7]",17.953,7,29
"Auxiliary_D.8_pred[1]",83,105,129,105.4349,11.9964297700936,105,0.0491746533797204,0.4,59514,0.00348369121902419,1.00006854574785,"Auxiliary_D.8_pred[1]",105.435,83,129
"Auxiliary_D.8_pred[2]",63,86,106,86.55545,11.039967843205,84,0.0454701696223893,0.4,58950,0.00491697082179007,0.999988925683647,"Auxiliary_D.8_pred[2]",86.555,63,106
"Auxiliary_D.8_pred[3]",143,172,199,172.249,14.4165678864224,173,0.058988361645691,0.4,59730,0.00334230902341985,0.999997157406021,"Auxiliary_D.8_pred[3]",172.249,143,199
"GivenDetectionAtD.8_pred[1]",70,93,116,93.2607333333333,11.9175452699081,91,0.0483904321944966,0.4,60653,0.0111196765364238,1.00000282178486,"GivenDetectionAtD.8_pred[1]",93.261,70,116
"GivenDetectionAtD.8_pred[2]",234,266,294,265.899166666667,15.4037383089773,264,0.0633403065571234,0.4,59141,0.00491709204090766,0.999982059012087,"GivenDetectionAtD.8_pred[2]",265.899,234,294
"GivenDetectionAtD.8_pred[3]",0,0,1,0.10715,0.331517786200644,0,0.00133967726023534,0.4,61237,0.00268644302143315,0.99998374130746,"GivenDetectionAtD.8_pred[3]",0.107,0,1
"GivenDetectionAtD.8_pred[4]",0,4,11,4.9723,3.13023364666463,4,0.0127866181730659,0.4,59930,-0.00108636929402405,1.00005617894682,"GivenDetectionAtD.8_pred[4]",4.972,0,11
"Auxiliary_D.14_pred[1]",0,1,5,1.59483333333333,1.86014272957887,0,0.0082615714618578,0.4,50695,-0.00173400570867764,1.00003544247827,"Auxiliary_D.14_pred[1]",1.595,0,5
"Auxiliary_D.14_pred[2]",9,20,33,20.8121833333333,6.34634904246725,20,0.0260850762920398,0.4,59192,-0.00132154624463333,0.999987832679471,"Auxiliary_D.14_pred[2]",20.812,9,33
"Auxiliary_D.14_pred[3]",6,16,27,16.65755,5.65197107893503,15,0.0232291963268504,0.4,59201,0.0130847470460343,1.00001434529336,"Auxiliary_D.14_pred[3]",16.658,6,27
"GivenDetectionAtD.14_pred[1]",18,33,48,33.3090666666667,7.85165833467888,32,0.0320542609243899,0.4,60000,0.00144992656780689,1.00001134216579,"GivenDetectionAtD.14_pred[1]",33.309,18,48
"GivenDetectionAtD.14_pred[2]",0,5,12,5.7555,3.33733007750219,4,0.013680058896454,0.4,59514,0.00203903491611863,0.999976726651329,"GivenDetectionAtD.14_pred[2]",5.755,0,12
"Auxiliary_D.15_pred[1]",5,14,24,14.1824,5.09303732794296,13,0.0212830727214143,0.4,57264,0.00332676888046529,1.0000873629674,"Auxiliary_D.15_pred[1]",14.182,5,24
"Auxiliary_D.15_pred[2]",0,5,11,5.54301666666667,3.13779333218513,4,0.0131188435752806,0.4,57208,-0.000918522719095677,1.00005776565912,"Auxiliary_D.15_pred[2]",5.543,0,11
"Auxiliary_D.15_pred[3]",3,12,21,12.6271666666667,4.81813749074303,11,0.0201813225117391,0.4,56998,-0.00126017362535251,1.00012494228866,"Auxiliary_D.15_pred[3]",12.627,3,21
"GivenDetectionAtD.15_pred[1]",12,26,39,26.6594166666667,7.01776131036713,26,0.028818183465873,0.4,59301,0.000607373863311768,1.00002466602136,"GivenDetectionAtD.15_pred[1]",26.659,12,39
"GivenDetectionAtD.15_pred[2]",0,5,12,5.69316666666667,3.32872417686311,4,0.013634113908669,0.4,59608,0.00107352869548805,0.999997358118427,"GivenDetectionAtD.15_pred[2]",5.693,0,12
"Auxiliary_D.21_pred[1]",0,4,11,4.85903333333333,3.08290774068214,3,0.012604779386658,0.4,59821,-0.0078150285972885,1.00000665785636,"Auxiliary_D.21_pred[1]",4.859,0,11
"Auxiliary_D.21_pred[2]",0,3,9,3.85281666666667,2.75185027652087,2,0.011307920478475,0.4,59222,-0.00138614573015776,1.00007989161241,"Auxiliary_D.21_pred[2]",3.853,0,9
"Auxiliary_D.21_pred[3]",72,98,121,98.0840166666667,12.5443166625793,98,0.0513260839393472,0.4,59733,0.00847825501235563,0.999992574328492,"Auxiliary_D.21_pred[3]",98.084,72,121
"GivenDetectionAtD.21_pred[1]",20,37,52,37.1535166666667,8.27982841362256,38,0.0338022579519552,0.4,60000,5.90882895786747e-05,0.999985966923867,"GivenDetectionAtD.21_pred[1]",37.154,20,52
"GivenDetectionAtD.21_pred[2]",49,69,91,69.64235,10.9218996184587,68,0.0444106506965308,0.4,60481,0.00230255878241724,1.00001030488934,"GivenDetectionAtD.21_pred[2]",69.642,49,91
"Auxiliary_D.22_pred[1]",0,2,7,2.91603333333333,2.39621478509555,1,0.00970042650625276,0.4,61020,-0.00278559235209882,1.00002126692964,"Auxiliary_D.22_pred[1]",2.916,0,7
"Auxiliary_D.22_pred[2]",0,6,13,6.85513333333333,3.64151085753944,6,0.0148243264354156,0.4,60341,0.00059540838651098,0.999992504303935,"Auxiliary_D.22_pred[2]",6.855,0,13
"Auxiliary_D.22_pred[3]",261,295,323,294.82565,15.806134335827,294,0.064830082505712,0.4,59443,0.0102683383432046,0.999986527104708,"Auxiliary_D.22_pred[3]",294.826,261,323
"GivenDetectionAtD.22_pred[1]",213,245,275,245.458933333333,15.9782185673716,246,0.0647832318796733,0.4,60832,0.00452921858213191,1.00000594568425,"GivenDetectionAtD.22_pred[1]",245.459,213,275
"GivenDetectionAtD.22_pred[2]",39,59,78,59.1378833333333,10.1724134871225,58,0.0409893337447587,0.4,61589,0.000971299792288935,1.0000480230875,"GivenDetectionAtD.22_pred[2]",59.138,39,78
"Auxiliary_H.30_pred[1]",11,23,36,23.6792333333333,6.68250100455537,23,0.0272909738037576,0.4,59957,-0.000525565783478658,1.00000061562838,"Auxiliary_H.30_pred[1]",23.679,11,36
"Auxiliary_H.30_pred[2]",0,3,9,3.96675,2.78939792485399,3,0.0115318138569237,0.4,58509,0.00393499816445556,0.999993322595628,"Auxiliary_H.30_pred[2]",3.967,0,9
"Auxiliary_H.30_pred[3]",290,322,350,322.199566666667,15.4332242111745,322,0.0634026077547533,0.4,59251,0.00208381089996914,0.999991133606297,"Auxiliary_H.30_pred[3]",322.2,290,350
