"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"P_30",0.930788,0.9806075,0.999818,0.97437660255,0.0219692978543054,NA,9.27816494819259e-05,0.4,56067,0.0045088864851287,1.00003575075836,"P_30",0.974,0.931,1
"P_8",0.632412,0.7911385,0.921201,0.7834994036,0.0760774917854329,NA,0.000311633285014553,0.4,59597,0.00480216560111116,1.00000889609568,"P_8",0.783,0.632,0.921
"P_14",0.637576,0.908393,0.999998,0.873869589683333,0.115635972328038,NA,0.000481858974004067,0.4,57590,0.00462269950395592,1.00010338268914,"P_14",0.874,0.638,1
"P_15",0.613106,0.8980155,0.999999,0.863120728461667,0.122126400945753,NA,0.000514259095127432,0.4,56397,0.00369654257018447,1.00006634651251,"P_15",0.863,0.613,1
"P_21",0.771112,0.965826,1,0.936148231033333,0.0796078398074679,NA,0.000331429971356203,0.4,57694,0.000641306762534705,1.00003937390244,"P_21",0.936,0.771,1
"P_22",0.975524,0.996152,1,0.992962507366667,0.0091232874136574,NA,4.04601587160914e-05,0.4,50845,0.00486060702735716,1.00000269669794,"P_22",0.993,0.976,1
"r1_sut",0.0296028,0.131537,0.273573,0.140798955439333,0.0660369899721234,NA,0.000269594882634986,0.4,60000,-0.00109076305609297,0.99999000295719,"r1_sut",0.141,0.03,0.274
"r1_ste",0.0280774,0.134005,0.276037,0.143754307656833,0.0673315031468707,NA,0.000271954004119537,0.4,61298,0.00908079270660806,1.00002875765442,"r1_ste",0.144,0.028,0.276
"r1_sac",0.545386,0.721646,0.884304,0.7154467357,0.088827837230078,NA,0.000358201502861982,0.4,61496,0.0078968576310423,1.00001481514308,"r1_sac",0.715,0.545,0.884
"r2_geo",0.0234172,0.1465255,0.319858,0.158518650571333,0.0814867573194686,NA,0.000335674560355412,0.4,58930,-0.00329299572704385,1.00007401936702,"r2_geo",0.159,0.023,0.32
"r2_sac",0.680081,0.8534745,0.976522,0.841481349683333,0.081486757652135,NA,0.000335674565515506,0.4,58930,-0.00329299428511143,1.00007401924777,"r2_sac",0.841,0.68,0.977
"Auxiliary_D.3_pred[1]",0,4,9,4.49535,2.58776415454642,4,0.0106002980144163,0.4,59595,0.00597760318458888,0.999993283927801,"Auxiliary_D.3_pred[1]",4.495,0,9
"Auxiliary_D.3_pred[2]",1,6,12,6.35178333333333,2.93064980818143,6,0.0119643277413831,0.4,60000,-4.41603911523699e-05,0.999994155757442,"Auxiliary_D.3_pred[2]",6.352,1,12
"Auxiliary_D.3_pred[3]",7,13,19,13.1528666666667,3.28130226657521,14,0.0135395868488584,0.4,58733,0.00490068934525889,0.999978301045781,"Auxiliary_D.3_pred[3]",13.153,7,19
"GivenDetectionAtD.3_pred[1]",6,13,18,12.5851666666667,3.19590626726912,13,0.0130472327009534,0.4,60000,-0.000356175040115466,1.00000189287625,"GivenDetectionAtD.3_pred[1]",12.585,6,18
"GivenDetectionAtD.3_pred[2]",0,2,7,2.76205,2.05633175156747,2,0.00839493922203977,0.4,60000,-0.00375030316092227,0.999999665929659,"GivenDetectionAtD.3_pred[2]",2.762,0,7
"GivenDetectionAtD.3_pred[3]",0,2,7,2.78136666666667,2.07355679759492,2,0.00846526017797841,0.4,60000,-0.00291823303444648,1.00000953740239,"GivenDetectionAtD.3_pred[3]",2.781,0,7
"GivenDetectionAtD.3_pred[4]",0,0,2,0.488483333333333,0.764903338778295,0,0.00310729018758213,0.4,60597,0.00263281157005787,1.00004422920456,"GivenDetectionAtD.3_pred[4]",0.488,0,2
"GivenDetectionAtD.3_pred[5]",0,2,6,2.74466666666667,1.88526676964705,2,0.00774951069367137,0.4,59183,-0.00443539194404798,1.00004551610416,"GivenDetectionAtD.3_pred[5]",2.745,0,6
