"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"P_30",0.986077,0.994849,0.999416,0.993915121516667,0.00398339507040018,NA,1.67883526487749e-05,0.4,56298,-0.0032220229951491,1.00003898231855,"P_30",0.994,0.986,0.999
"P_8",0.828845,0.873546,0.914195,0.872391350433333,0.0220168706925253,NA,8.98414359029799e-05,0.4,60056,-0.000232210478872049,0.999992518290545,"P_8",0.872,0.829,0.914
"P_14",0.88604,0.969989,1,0.9596687407,0.0368075763031895,NA,0.000162255566379132,0.4,51461,0.000438832905494011,1.0000339517221,"P_14",0.96,0.886,1
"P_15",0.817207,0.9479805,0.999998,0.932549626666667,0.0583833319192552,NA,0.000250280402716176,0.4,54416,-0.0026717605970632,1.00002318995568,"P_15",0.933,0.817,1
"P_21",0.991377,0.998732,1,0.997585089433333,0.00330675219262588,NA,1.47252431546519e-05,0.4,50429,0.00957479865242251,1.00019260836961,"P_21",0.998,0.991,1
"P_22",0.9993,0.999899,1,0.9998045629,0.000274619541199208,NA,1.24290657996682e-06,0.5,48819,-0.00185857230484915,1.00016559946339,"P_22",1,0.999,1
"r1_sut",0.0802449,0.127578,0.182623,0.12918424643,0.0264799297561044,NA,0.000108103860545328,0.4,60000,0.00442008752812464,1.00000530618465,"r1_sut",0.129,0.08,0.183
"r1_ste",0.0373269,0.07408815,0.11742,0.0758439775,0.020874015821366,NA,8.60189768940098e-05,0.4,58888,0.00208518940177952,1.00005514344498,"r1_ste",0.076,0.037,0.117
"r1_sac",0.730963,0.796224,0.854716,0.794971776066667,0.0316583923125304,NA,0.000129244845404248,0.4,60000,0.00188102380132005,1.00009779620716,"r1_sac",0.795,0.731,0.855
"r2_geo",0.152202,0.22038,0.293096,0.221876460165,0.0362315166903665,NA,0.00014791454749755,0.4,60000,0.00314481985367109,1.00001435334927,"r2_geo",0.222,0.152,0.293
"r2_sac",0.706904,0.77962,0.847798,0.77812353985,0.036231516742899,NA,0.000147914547712013,0.4,60000,0.00314482050282487,1.00001435335499,"r2_sac",0.778,0.707,0.848
"Auxiliary_D.3_pred[1]",12,23,36,23.6833833333333,6.37331004040052,22,0.0258989745048001,0.4,60557,0.00056850376737522,0.999997728989638,"Auxiliary_D.3_pred[1]",23.683,12,36
"Auxiliary_D.3_pred[2]",9,19,31,19.7512666666667,5.89828038986066,18,0.0240796288583726,0.4,60000,0.00100400398559753,1.00002162035261,"Auxiliary_D.3_pred[2]",19.751,9,31
"Auxiliary_D.3_pred[3]",109,127,140,126.56535,8.02739497151268,128,0.0327717027399825,0.4,60000,-0.000675972275319451,1.00003495394169,"Auxiliary_D.3_pred[3]",126.565,109,140
"GivenDetectionAtD.3_pred[1]",95,113,127,112.526616666667,8.31289219361504,115,0.0339372402685372,0.4,60000,-0.00150012478383128,1.0000084755344,"GivenDetectionAtD.3_pred[1]",112.527,95,127
"GivenDetectionAtD.3_pred[2]",9,20,31,20.0976833333333,5.903695638617,19,0.0241017365188421,0.4,60000,-0.00103778062744293,1.00000959081353,"GivenDetectionAtD.3_pred[2]",20.098,9,31
"GivenDetectionAtD.3_pred[3]",3,11,20,11.4551833333333,4.54380188483701,10,0.018618105522298,0.4,59562,-0.00452686655883953,1.00003353747353,"GivenDetectionAtD.3_pred[3]",11.455,3,20
"GivenDetectionAtD.3_pred[4]",0,3,7,3.57955,2.06529486713515,3,0.00831388906983683,0.4,61710,-0.00356588569846426,1.00000243889255,"GivenDetectionAtD.3_pred[4]",3.58,0,7
"GivenDetectionAtD.3_pred[5]",5,12,20,12.58875,4.11734210131564,11,0.0168089787411701,0.4,60000,0.000815781238258602,1.00002912564993,"GivenDetectionAtD.3_pred[5]",12.589,5,20
"GivenDetectionAtD.3_pred[6]",0,1,3,0.880716666666667,1.10163895168149,0,0.00456466852865322,0.4,58245,-0.00065540914497383,1.00003193951029,"GivenDetectionAtD.3_pred[6]",0.881,0,3
"GivenDetectionAtD.3_pred[7]",1,8,16,8.8715,4.08528243522317,8,0.0167804414891559,0.4,59270,-0.00875590208339094,1.00003302714697,"GivenDetectionAtD.3_pred[7]",8.871,1,16
"Auxiliary_D.8_pred[1]",29,45,59,45.2241666666667,7.71553464102146,44,0.0314985382721173,0.4,60000,-0.00225276306529576,1.00004650700465,"Auxiliary_D.8_pred[1]",45.224,29,59
"Auxiliary_D.8_pred[2]",8,18,27,17.9535333333333,5.04687349069594,17,0.0206740883238518,0.4,59593,-0.0022013190472372,1.0000249241247,"Auxiliary_D.8_pred[2]",17.954,8,27
"Auxiliary_D.8_pred[3]",33,49,64,49.3489166666667,7.94377485114625,48,0.0324303250281033,0.4,60000,0.000360506947831945,1.00001754365621,"Auxiliary_D.8_pred[3]",49.349,33,64
"GivenDetectionAtD.8_pred[1]",12,24,36,24.4765,6.18155195802345,23,0.0253468784716797,0.4,59477,0.000987780784655613,0.999989904401509,"GivenDetectionAtD.8_pred[1]",24.477,12,36
"GivenDetectionAtD.8_pred[2]",68,86,102,86.0693333333333,8.82358149971221,85,0.0359883860690674,0.4,60113,0.00215105776804192,1.00000961903993,"GivenDetectionAtD.8_pred[2]",86.069,68,102
"GivenDetectionAtD.8_pred[3]",0,0,0,0.0219,0.148842509278128,0,0.000602419277531456,0.4,61046,0.00303326571347628,1.00012847702159,"GivenDetectionAtD.8_pred[3]",0.022,0,0
"GivenDetectionAtD.8_pred[4]",0,1,6,1.95888333333333,1.94666961203792,1,0.00793004426134211,0.4,60261,-0.000598049008177772,1.0000467265322,"GivenDetectionAtD.8_pred[4]",1.959,0,6
"Auxiliary_D.14_pred[1]",0,0,3,0.916233333333333,1.2679681678221,0,0.00531075436432872,0.4,57004,0.000368417739079199,1.0001442635678,"Auxiliary_D.14_pred[1]",0.916,0,3
"Auxiliary_D.14_pred[2]",1,9,16,9.08803333333333,4.04440635354577,8,0.0165112197977626,0.4,60000,-0.00076895042034469,1.00000130111991,"Auxiliary_D.14_pred[2]",9.088,1,16
