"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC.ofSD","SSeff","AC.50","psrf","parameter","est","l95","u95"
"Pa_3",0.366225,0.4658045,0.56924,0.466170635233333,0.0521183222319821,NA,0.000218134358627571,0.4,57086,0.00390351358727368,0.999995603546398,"Pa_3",0.466,0.366,0.569
"Pa_30",0.943827,0.986723,1,0.9810671711,0.0185804565511172,NA,8.76519862605028e-05,0.5,44935,0.00326169628447379,1.00028168935454,"Pa_30",0.981,0.944,1
"Pb_3",0.451795,0.5612215,0.673064,0.5605864534,0.0567029869932011,NA,0.000235624394734885,0.4,57912,0.00293351648210795,1.00000766693101,"Pb_3",0.561,0.452,0.673
"Pb_30",0.763356,0.8560505,0.935531,0.8524355937,0.0449935864302301,NA,0.000183685547419795,0.4,60000,-0.000679305004512333,1.00000609108673,"Pb_30",0.852,0.763,0.936
"S_4",0.934133,0.9760155,0.999999,0.972293039733333,0.0200348443076929,NA,8.48471982832625e-05,0.4,55757,-0.00610064850974332,1.00006449151103,"S_4",0.972,0.934,1
"Pa_8",0.304805,0.4022425,0.500786,0.40301468475,0.0499503586222529,NA,0.000203921485155917,0.4,60000,-0.00390221018534364,1.00001632804591,"Pa_8",0.403,0.305,0.501
"Pb_8",0.288313,0.381692,0.481627,0.382425209783333,0.0494108183469791,NA,0.000201718821205746,0.4,60000,0.00750249038391378,1.0000339763752,"Pb_8",0.382,0.288,0.482
"gamma_5",0.723669,0.8028875,0.874322,0.801273927416667,0.0388195773756148,NA,0.000161276630226344,0.4,57937,0.00123413920373782,1.0000175115636,"gamma_5",0.801,0.724,0.874
"Pa_14",0.0026727,0.1142885,0.311775,0.134270751251417,0.0914904280244264,NA,0.000397517401136925,0.4,52971,0.000991532822701838,1.00007733577421,"Pa_14",0.134,0.003,0.312
"Pb_14",0.237516,0.5189635,0.902569,0.537149724895,0.169317730192393,NA,0.000806200421316639,0.5,44108,-0.00361887208315749,1.00011765005919,"Pb_14",0.537,0.238,0.903
"gamma_13",0.305685,0.6001475,0.832424,0.584603292886667,0.138475395356277,NA,0.000669781543855121,0.5,42744,-0.0096513586344345,1.00001759671868,"gamma_13",0.585,0.306,0.832
"Pa_15",0.230092,0.554845,0.878946,0.55381504289,0.17476596079073,NA,0.000782118604042691,0.4,49931,-0.00930225710911715,1.00004680059468,"Pa_15",0.554,0.23,0.879
"Pb_15",0.31887,0.6596195,0.966747,0.646996463011667,0.17991826855089,NA,0.000836585990062308,0.5,46252,-0.00251782689052115,1.00000966080839,"Pb_15",0.647,0.319,0.967
"S_12",0.920773,0.9697595,0.999987,0.96539607905,0.0235807043386513,NA,9.92423146158352e-05,0.4,56457,-0.00172930483190075,1.00007493154254,"S_12",0.965,0.921,1
"Pa_21",0.650282,0.821507,0.955626,0.81215655565,0.0817592368205597,NA,0.000331665880828643,0.4,60768,-0.00165802796808075,1.00002246653198,"Pa_21",0.812,0.65,0.956
"Pb_21",0.650785,0.8215345,0.955799,0.811957643766667,0.0816490798962264,NA,0.000334666161872511,0.4,59522,-0.00378660789042776,1.00009186628448,"Pb_21",0.812,0.651,0.956
"gamma_18",0.165015,0.248667,0.339492,0.250437450808333,0.0449674147658481,NA,0.000182370838805305,0.4,60797,0.00419004094922914,0.999992380326946,"gamma_18",0.25,0.165,0.339
"Pa_22",0.715131,0.811375,0.897399,0.808224483083333,0.0474023619043476,NA,0.000192655720693173,0.4,60539,-0.000511166243505166,1.00003689303319,"Pa_22",0.808,0.715,0.897
"Pb_22",0.851925,0.9242255,0.978145,0.919807586333333,0.0339130097208881,NA,0.000138892039446634,0.4,59618,0.00222458545430834,0.999987598029031,"Pb_22",0.92,0.852,0.978
"S_16",0.372215,0.6432785,0.892683,0.63477025777,0.136788688734532,NA,0.000572884031244053,0.4,57012,-0.00559713813606294,1.00009521246749,"S_16",0.635,0.372,0.893
"S_17",0.286226,0.5953745,0.873494,0.587664182808333,0.154761913329593,NA,0.000636828217839002,0.4,59059,0.00324896465856082,1.00004189632941,"S_17",0.588,0.286,0.873
"S_23",0.155429,0.3276055,0.519289,0.332199659748333,0.0942803693896682,NA,0.000387561080270121,0.4,59178,0.00651300871665634,0.999988331248896,"S_23",0.332,0.155,0.519
"S_24",0.43393,0.549946,0.662418,0.549729640533333,0.0585496902298132,NA,0.000238115759992798,0.4,60461,0.00151147929500174,1.00002235263997,"S_24",0.55,0.434,0.662
"sac_route",0.508213,0.601112,0.689298,0.600613281466667,0.0464618523251344,NA,0.000189679717835206,0.4,60000,0.000990979138961608,0.99998569306001,"sac_route",0.601,0.508,0.689
"sutter_route",0.0457408,0.1146705,0.187692,0.1164628219015,0.0370871075822347,NA,0.000169666066831376,0.5,47781,-0.00569508596385719,1.00001985775183,"sutter_route",0.116,0.046,0.188
"steam_route",0.0289469,0.07757155,0.146647,0.0822632525,0.0316155408545151,NA,0.000146451568898313,0.5,46603,-0.00761725065590394,1.0000368317525,"steam_route",0.082,0.029,0.147
"georg_route",0.130198,0.199019,0.274724,0.200660647008333,0.0373260025349382,NA,0.000150661890427546,0.4,61378,0.00527067283141372,1.0000034132777,"georg_route",0.201,0.13,0.275
"sac_surv",0.403161,0.5157415,0.624633,0.515927283833333,0.0567412237380989,NA,0.000230814289517857,0.4,60433,0.00364578931051778,1.00004396148285,"sac_surv",0.516,0.403,0.625
"sutter_surv",0.358976,0.6257965,0.86103,0.616764600896667,0.131661461191507,NA,0.000550513774583223,0.4,57198,-0.00600770977881808,1.00010955635292,"sutter_surv",0.617,0.359,0.861
"steam_surv",0.281991,0.578691,0.852194,0.571185544995,0.150239708391048,NA,0.000618011889459625,0.4,59098,0.002481095126447,1.00003540993713,"steam_surv",0.571,0.282,0.852
"georg_surv",0.142973,0.3071505,0.485845,0.311723722545,0.0887438466583221,NA,0.00036476521044052,0.4,59190,0.00682570001962916,0.999984422888046,"georg_surv",0.312,0.143,0.486
"overall_surv",0.404911,0.4916555,0.576285,0.491923200716667,0.0437308270518266,NA,0.000177459420976464,0.4,60726,0.00406249235209303,1.00003794039312,"overall_surv",0.492,0.405,0.576
