Index,BND,KWK,MSD,WLK
2021-03-22,12.162037037037,9.84953703703704,15.2337962962963,13.083912037037
2021-03-23,11.9328703703704,9.84722222222222,15.2291666666667,13.5787037037037
2021-03-24,11.7569444444444,9.94444444444444,14.7083333333333,13.5625
2021-03-25,12.1435185185185,10.162037037037,15.4791666666667,13.8506944444444
2021-03-26,12.3333333333333,10.2453703703704,15.8333333333333,14.193287037037
2021-03-27,12.9375,10.2199074074074,16.4675925925926,14.5821759259259
2021-03-28,13.4976851851852,10.3703703703704,17.7152777777778,15.3547453703704
2021-03-29,13.3101851851852,10.6087962962963,18.3148148148148,15.8912037037037
2021-03-30,12.4050925925926,10.5324074074074,17.6875,15.4768518518519
2021-03-31,13.0856481481481,10.3958333333333,17.5115740740741,15.2511574074074
2021-04-01,13.7569444444444,10.6319444444444,18.5763888888889,15.9322916666667
2021-04-02,13.7847222222222,10.7569444444444,19.4166666666667,16.5121527777778
2021-04-03,13.4583333333333,10.6180555555556,19.1944444444444,16.8813657407407
2021-04-04,13.5069444444444,10.4050925925926,18.3958333333333,16.9988425925926
2021-04-05,13.8009259259259,10.3541666666667,18.3425925925926,17.1666666666667
2021-04-06,13.7592592592593,10.5208333333333,18.6296296296296,17.390625
2021-04-07,13.962962962963,10.4351851851852,18.7523148148148,17.4311342592593
2021-04-08,13.7083333333333,10.4814814814815,18.2615740740741,17.5381944444444
2021-04-09,13.5046296296296,10.4513888888889,18.5787037037037,17.8929398148148
2021-04-10,13.712962962963,10.4282407407407,18.3333333333333,17.9751157407407
2021-04-11,13.6458333333333,10.5856481481481,18.724537037037,18.1927083333333
2021-04-12,13.7083333333333,11.0532407407407,19.2615740740741,18.1747685185185
2021-04-13,13.7268518518519,10.974537037037,19.0648148148148,18.009837962963
2021-04-14,13.3634259259259,10.7824074074074,18.0092592592593,18.0011574074074
2021-04-15,13.4791666666667,10.9467592592593,18.1898148148148,17.775462962963
2021-04-16,13.7662037037037,10.9884259259259,18.537037037037,18.0358796296296
2021-04-17,14.0185185185185,10.7569444444444,18.4143518518518,18.2974537037037
2021-04-18,13.9506172839506,10.7638888888889,18.1979166666667,18.7279411764706
2021-04-19,14.0162037037037,11.2314814814815,18.8449074074074,19.0457175925926
2021-04-20,14.3402777777778,11.7199074074074,18.6550925925926,19.4056712962963
2021-04-21,14.2962962962963,12.3101851851852,18.6388888888889,19.5347222222222
2021-04-22,14.7384259259259,12.7847222222222,18.3726851851852,19.2679398148148
2021-04-23,15.037037037037,13.1666666666667,18.5601851851852,19.0769675925926
2021-04-24,15.037037037037,13.3958333333333,18.2800925925926,18.5208333333333
2021-04-25,13.7430555555556,13.125,17.0509259259259,17.3344907407407
2021-04-26,13.6087962962963,12.6180555555556,16.1782407407407,16.697337962963
2021-04-27,14.2685185185185,13.0717592592593,16.8472222222222,16.9166666666667
2021-04-28,15.1412037037037,13.7037037037037,17.8888888888889,17.5081018518519
2021-04-29,15.9560185185185,14.0763888888889,19.0193236714976,18.4108796296296
2021-04-30,16.462962962963,14.3125,20.0208333333333,19.5353009259259
2021-05-01,16.6319444444444,14.4097222222222,20.025462962963,20.0150462962963
2021-05-02,16.599537037037,14.4791666666667,20.0509259259259,20.6556712962963
2021-05-03,16.4421296296296,14.8819444444444,20.1134259259259,20.5457175925926
2021-05-04,17.0833333333333,15.3703703703704,20.6875,20.5052083333333
2021-05-05,17.5578703703704,15.4282407407407,22,21.1799768518519
2021-05-06,17.6180555555556,15.4768518518519,22.3148148148148,21.2789351851852
2021-05-07,17.1388888888889,14.8888888888889,21.787037037037,21.4375
2021-05-08,16.0810185185185,15.0601851851852,21.2546296296296,20.8119212962963
2021-05-09,16.6111111111111,15.5509259259259,21.3703703703704,20.1689814814815
2021-05-10,16.7268518518519,15.7986111111111,21.5069444444444,19.8778935185185
2021-05-11,17.2013888888889,15.9560185185185,22.1111111111111,20.0978009259259
2021-05-12,17.3032407407407,14.8125,22.9930555555556,20.9508101851852
2021-05-13,16.8148148148148,14.0717592592593,22.7476851851852,21.6215277777778
2021-05-14,16.3402777777778,14.1759259259259,20.6064814814815,21.9282407407407
2021-05-15,16.0324074074074,13.1203703703704,19.6273148148148,21.8454861111111
2021-05-16,15.6203703703704,12.9930555555556,19.900462962963,21.7690972222222
2021-05-17,15.8078703703704,13.0532407407407,20.1226851851852,21.119212962963
2021-05-18,15.8217592592593,12.9953703703704,19.9444444444444,21.1302083333333
2021-05-19,15.337962962963,13.0856481481481,19.5277777777778,20.8912037037037
2021-05-20,14.7175925925926,13.1226851851852,18.4143518518518,20.4363425925926
2021-05-21,14.6435185185185,13.4722222222222,18.2268518518519,19.1793981481481
2021-05-22,15.2962962962963,13.1481481481481,18.7175925925926,18.6828703703704
2021-05-23,15.375,12.8912037037037,19.5810185185185,18.8188657407407
2021-05-24,15.3680555555556,12.6805555555556,20.4768518518519,19.6712962962963
2021-05-25,15.4236111111111,12.9652777777778,21.1111111111111,20.630787037037
2021-05-26,15.8078703703704,13.0069444444444,21.4583333333333,21.2326388888889
2021-05-27,15.9814814814815,13.0671296296296,21.6342592592593,21.3645833333333
2021-05-28,16.3935185185185,13.1712962962963,22.2523148148148,21.8501157407407
2021-05-29,16.7384259259259,13.0648148148148,22.1828703703704,22.3107638888889
2021-05-30,16.8842592592593,12.8587962962963,22.4652777777778,22.8217592592593
2021-05-31,16.8819444444444,12.8333333333333,23.8865740740741,24.0376157407407
2021-06-01,16.9861111111111,12.8541666666667,25.1898148148148,25.0081018518519
2021-06-02,17.0972222222222,12.775462962963,25.5717592592593,25.1417824074074
2021-06-03,16.8703703703704,12.6805555555556,25.2476851851852,25.2309027777778
2021-06-04,16.7939814814815,12.7060185185185,25.2083333333333,25.4641203703704
2021-06-05,16.8009259259259,12.8726851851852,24.9583333333333,25.2309027777778
2021-06-06,16.5231481481481,13.1921296296296,24.3634259259259,25.349537037037
2021-06-07,16.2592592592593,13.2962962962963,23.1782407407407,24.7025462962963
2021-06-08,15.8472222222222,12.8634259259259,21.7037037037037,23.0983796296296
2021-06-09,15.4976851851852,12.7685185185185,20.5138888888889,21.8686342592593
2021-06-10,15.4259259259259,12.9837962962963,18.9710144927536,21.2395833333333
2021-06-11,15.6643518518519,13.025462962963,18.6921296296296,21.2876157407407
2021-06-12,16.0462962962963,12.6759259259259,19.462962962963,21.7650462962963
2021-06-13,16.587962962963,12.5023148148148,20.8981481481481,22.6550925925926
2021-06-14,16.4675925925926,12.7060185185185,21.2083333333333,23.1915509259259
2021-06-15,16.0810185185185,12.3402777777778,20.8518518518519,23.2077546296296
2021-06-16,15.6805555555556,11.4513888888889,20.9537037037037,23.3362268518518
2021-06-17,15.2962962962963,11.5416666666667,21.3148148148148,24.1030092592593
2021-06-18,15.5,11.3958333333333,21.8518518518518,24.7905092592593
2021-06-19,15.4583333333333,11.5555555555556,22.3888888888889,25.0185185185185
2021-06-20,15.5902777777778,11.8472222222222,22.4351851851852,25.0005787037037
2021-06-21,15.625,11.5810185185185,22.1944444444444,24.5538194444444
2021-06-22,15.4074074074074,11.3981481481481,21.9097222222222,23.9635416666667
2021-06-23,15.1875,11.4398148148148,21.4791666666667,23.8391203703704
2021-06-24,15.2013888888889,11.7986111111111,21.2268518518518,23.6730324074074
2021-06-25,15.6944444444444,11.9444444444444,21.275462962963,23.6585648148148
2021-06-26,15.9791666666667,11.912037037037,21.5462962962963,23.9207175925926
2021-06-27,16.0115740740741,11.9189814814815,22.1736111111111,24.3645833333333
2021-06-28,15.9768518518519,12.3009259259259,21.9722222222222,24.8466435185185
2021-06-29,16.1481481481481,12.5439814814815,22.2592592592593,25.302662037037
2021-06-30,16.3425925925926,12.1550925925926,22.4444444444444,25.181712962963
2021-07-01,16.087962962963,11.9166666666667,22.150462962963,24.7465277777778
2021-07-02,15.6412037037037,11.9097222222222,21.9907407407407,24.708912037037
2021-07-03,15.599537037037,12.0208333333333,21.9583333333333,24.9241898148148
2021-07-04,15.625,11.9027777777778,21.775462962963,24.7662037037037
2021-07-05,15.3819444444444,12.1342592592593,21.7337962962963,24.5393518518519
2021-07-06,15.4282407407407,12.0625,21.6226851851852,24.0665509259259
2021-07-07,15.3680555555556,12.0069444444444,21.2453703703704,23.8136574074074
2021-07-08,15.2847222222222,12.1365740740741,21.3634259259259,23.5613425925926
2021-07-09,15.4606481481481,11.9791666666667,22.1597222222222,23.8483796296296
2021-07-10,15.4074074074074,12.0925925925926,22.4699074074074,24.1354166666667
2021-07-11,15.6736111111111,12.125,22.7962962962963,24.1909722222222
2021-07-12,15.6203703703704,12.0625,22.3055555555556,24.109375
2021-07-13,15.4861111111111,11.9768518518518,21.7662037037037,23.7210648148148
2021-07-14,15.3101851851852,12.0601851851852,21.5578703703704,23.4959490740741
2021-07-15,15.287037037037,12.1689814814815,21.4976851851852,23.1921296296296
2021-07-16,15.3287037037037,12.2037037037037,21.1018518518519,22.9207175925926
2021-07-17,15.275462962963,12.5092592592593,21.4675925925926,23.1064814814815
2021-07-18,15.5532407407407,12.125,21.6203703703704,23.1168981481481
2021-07-19,15.3703703703704,12.1412037037037,21.6967592592593,22.927662037037
2021-07-20,15.3703703703704,12.1851851851852,21.912037037037,22.9600694444444
2021-07-21,15.3560606060606,12.1641414141414,21.4782608695652,22.9932098765432
2021-07-22,15.3888888888889,12.0952380952381,21.287037037037,23.2962962962963
2021-07-23,15.0069444444444,12.1372549019608,21.2638888888889,23.1329966329966
2021-07-24,14.4166666666667,12.0462962962963,21.5277777777778,23.0277777777778
2021-07-25,14.5393518518519,11.9467592592593,21.7083333333333,22.7366898148148
2021-07-26,14.9259259259259,12.162037037037,21.400462962963,21.8350694444444
2021-07-27,14.3564814814815,12.125,21.5555555555556,20.9299768518519
2021-07-28,14.4513888888889,12.0462962962963,21.7638888888889,20.6707175925926
2021-07-29,15.1759259259259,12.4652777777778,22.0902777777778,21.3362268518519
2021-07-30,15.6319444444444,12.6157407407407,22.5439814814815,21.9467592592593
2021-07-31,15.875,12.7199074074074,22.3263888888889,22.5
2021-08-01,15.875,12.7430555555556,21.9675925925926,23.0815972222222
2021-08-02,15.6782407407407,12.6643518518519,21.4699074074074,23.0283564814815
2021-08-03,15.3726851851852,12.7384259259259,21.4375,22.990162037037
2021-08-04,15.4699074074074,12.8611111111111,21.1304347826087,22.9490740740741
2021-08-05,15.4375,12.9791666666667,20.4074074074074,22.412037037037
2021-08-06,15.1736111111111,12.849537037037,20.4768518518519,22.1446759259259
2021-08-07,15.2199074074074,12.5972222222222,20.1296296296296,21.5885416666667
2021-08-08,14.9050925925926,12.3101851851852,19.8541666666667,21.3234953703704
2021-08-09,15.025462962963,12.7222222222222,20.6597222222222,21.5746527777778
2021-08-10,15.4444444444444,12.8657407407407,21.1458333333333,21.9774305555556
2021-08-11,15.2939814814815,12.8055555555556,21.4467592592593,22.2928240740741
2021-08-12,15.2037037037037,12.7893518518519,21.412037037037,22.1649305555556
2021-08-13,15.1990740740741,12.8865740740741,21.1180555555556,22.2893518518519
2021-08-14,15.3032407407407,12.6111111111111,21.3032407407407,22.0202546296296
2021-08-15,15.1782407407407,12.275462962963,21.474537037037,22.146412037037
2021-08-16,14.837962962963,12.1828703703704,22.2777777777778,22.5248842592593
2021-08-17,14.3518518518519,12.1967592592593,22.537037037037,22.318287037037
2021-08-18,14.4953703703704,12.4236111111111,21.9699074074074,21.8304398148148
2021-08-19,14.9976851851852,12.5787037037037,21.6319444444444,20.03125
2021-08-20,15.0092592592593,12.525462962963,21.9050925925926,18.8952546296296
2021-08-21,14.9907407407407,12.6689814814815,22.4606481481482,19.1064814814815
2021-08-22,15.0509259259259,12.6851851851852,22.7916666666667,20.0457175925926
2021-08-23,15.1828703703704,12.7986111111111,23.0532407407407,20.4212962962963
2021-08-24,15.3611111111111,12.9143518518519,23.2291666666667,20.697337962963
2021-08-25,15.4768518518519,13.0092592592593,23.3773148148148,20.7893518518519
2021-08-26,15.75,13.0532407407407,23.4884259259259,21.0069444444444
2021-08-27,15.8148148148148,13.1574074074074,23.9097222222222,21.3084490740741
2021-08-28,15.8541666666667,13.2314814814815,24.5486111111111,21.5815972222222
2021-08-29,15.6736111111111,13.1875,25.1990740740741,21.8425925925926
2021-08-30,15.8310185185185,13.1458333333333,25.6898148148148,22.0532407407407
2021-08-31,15.8171296296296,13.1967592592593,25.6944444444444,22.0150462962963
2021-09-01,15.8171296296296,13.3240740740741,24.9166666666667,22.2696759259259
2021-09-02,15.7337962962963,13.4328703703704,24.212962962963,21.2453703703704
