estimate,se,lcl,ucl,reach_start,reach_end,rkm_start,rkm_end,Region,Reach,RKM,count_at_start,count_at_end,GenLat_start,GenLon_start,GenLat_end,GenLon_end,release,group,reach_num,mean_rel_date,release_site
0.488,0.091,0.319,0.66,UpperButte_RST_Rel,UpperButte_SKWY,340.854,338.4,Butte Creek,UpperButte_RST_Rel to UpperButte_SKWY,340.854 to 338.4,93,78,39.70936,-121.75056,39.70481,-121.77057,2021-04-21_UpperButte_RST_Rel,1,1,2021-04-21,UpperButte_RST_Rel
0.399,0.052,0.303,0.504,UpperButte_SKWY,UpperButte1,338.4,324.109,Butte Creek,UpperButte_SKWY to UpperButte1,338.4 to 324.109,78,21,39.70481,-121.77057,39.58413,-121.80032,2021-04-21_UpperButte_RST_Rel,1,2,2021-04-21,UpperButte_RST_Rel
